 Jurisdiccion ; Sexo ; Edad(q) ; Poblacion;Fecha
30;1;85;8944;2024
30;1;90;4496;2024
30;1;95;1358;2024
30;1;100;188;2024
34;1;0;21320;2024
34;1;5;27967;2024
34;1;10;28323;2024
34;1;15;28035;2024
34;1;20;28706;2024
34;1;25;27773;2024
34;1;30;27044;2024
34;1;35;19716;2024
34;1;40;19171;2024
34;1;45;17989;2024
34;1;50;15448;2024
34;1;55;14128;2024
34;1;60;12738;2024
34;1;65;10883;2024
34;1;70;8367;2024
34;1;75;5614;2024
34;1;80;3551;2024
34;1;85;2100;2024
34;1;90;973;2024
34;1;95;253;2024
34;1;100;56;2024
38;1;0;20447;2024
38;1;5;30260;2024
38;1;10;33453;2024
38;1;15;33939;2024
38;1;20;34785;2024
38;1;25;32377;2024
38;1;30;31430;2024
38;1;35;29880;2024
38;1;40;30030;2024
38;1;45;28335;2024
38;1;50;22223;2024
38;1;55;17800;2024
38;1;60;16121;2024
38;1;65;13802;2024
38;1;70;11180;2024
38;1;75;7795;2024
38;1;80;5075;2024
38;1;85;3000;2024
38;1;90;1341;2024
38;1;95;323;2024
38;1;100;42;2024
42;1;0;8733;2024
42;1;5;12306;2024
42;1;10;13871;2024
42;1;15;12643;2024
42;1;20;12721;2024
42;1;25;14119;2024
42;1;30;14882;2024
42;1;35;14607;2024
42;1;40;13968;2024
42;1;45;12514;2024
42;1;50;10839;2024
42;1;55;9675;2024
42;1;60;9162;2024
42;1;65;7806;2024
42;1;70;6930;2024
42;1;75;5650;2024
42;1;80;4141;2024
42;1;85;2580;2024
42;1;90;1303;2024
42;1;95;388;2024
42;1;100;77;2024
46;1;0;10857;2024
46;1;5;14273;2024
46;1;10;15457;2024
46;1;15;16100;2024
46;1;20;17038;2024
46;1;25;17726;2024
46;1;30;17882;2024
46;1;35;14882;2024
46;1;40;13975;2024
46;1;45;13970;2024
46;1;50;10741;2024
46;1;55;9099;2024
46;1;60;8305;2024
46;1;65;6881;2024
46;1;70;5491;2024
46;1;75;3992;2024
46;1;80;2480;2024
46;1;85;1534;2024
46;1;90;769;2024
46;1;95;211;2024
46;1;100;34;2024
50;1;0;54409;2024
50;1;5;78845;2024
50;1;10;85063;2024
50;1;15;81681;2024
50;1;20;74621;2024
50;1;25;78418;2024
50;1;30;79095;2024
50;1;35;74087;2024
50;1;40;70114;2024
50;1;45;67780;2024
50;1;50;56857;2024
50;1;55;48520;2024
50;1;60;44358;2024
50;1;65;41347;2024
50;1;70;36790;2024
50;1;75;29145;2024
50;1;80;19445;2024
50;1;85;11095;2024
50;1;90;5296;2024
50;1;95;1438;2024
50;1;100;166;2024
54;1;0;49774;2024
54;1;5;62872;2024
54;1;10;62328;2024
54;1;15;59746;2024
54;1;20;61010;2024
54;1;25;55929;2024
54;1;30;53201;2024
54;1;35;45111;2024
54;1;40;41385;2024
54;1;45;37353;2024
54;1;50;30937;2024
54;1;55;27608;2024
54;1;60;25631;2024
54;1;65;21213;2024
54;1;70;15397;2024
54;1;75;10061;2024
54;1;80;6388;2024
54;1;85;3821;2024
54;1;90;1656;2024
54;1;95;422;2024
54;1;100;80;2024
58;1;0;18931;2024
58;1;5;27195;2024
58;1;10;29034;2024
58;1;15;27154;2024
58;1;20;23878;2024
58;1;25;27125;2024
58;1;30;30412;2024
58;1;35;28450;2024
58;1;40;25198;2024
58;1;45;23092;2024
58;1;50;19975;2024
58;1;55;17433;2024
58;1;60;15831;2024
58;1;65;12959;2024
58;1;70;10346;2024
58;1;75;7374;2024
58;1;80;4414;2024
58;1;85;2440;2024
58;1;90;1159;2024
58;1;95;295;2024
58;1;100;44;2024
62;1;0;20088;2024
62;1;5;28832;2024
62;1;10;30836;2024
62;1;15;28676;2024
62;1;20;27677;2024
62;1;25;30103;2024
62;1;30;32342;2024
62;1;35;32122;2024
62;1;40;29131;2024
62;1;45;25768;2024
62;1;50;21738;2024
62;1;55;19323;2024
62;1;60;18278;2024
62;1;65;15554;2024
62;1;70;12829;2024
62;1;75;9927;2024
62;1;80;6505;2024
62;1;85;3796;2024
62;1;90;1981;2024
62;1;95;568;2024
62;1;100;96;2024
66;1;0;45763;2024
66;1;5;64363;2024
66;1;10;67476;2024
66;1;15;62019;2024
66;1;20;63457;2024
66;1;25;63383;2024
66;1;30;60696;2024
66;1;35;52829;2024
66;1;40;50366;2024
66;1;45;46315;2024
66;1;50;37741;2024
66;1;55;31062;2024
66;1;60;27411;2024
66;1;65;23064;2024
66;1;70;18999;2024
66;1;75;13637;2024
66;1;80;8601;2024
66;1;85;5220;2024
66;1;90;2360;2024
66;1;95;688;2024
66;1;100;126;2024
70;1;0;26084;2024
70;1;5;34247;2024
70;1;10;35755;2024
70;1;15;34749;2024
70;1;20;33319;2024
70;1;25;33841;2024
70;1;30;34573;2024
70;1;35;28598;2024
70;1;40;27714;2024
70;1;45;27128;2024
70;1;50;23186;2024
70;1;55;18901;2024
70;1;60;16872;2024
70;1;65;15716;2024
70;1;70;13510;2024
70;1;75;10533;2024
70;1;80;6671;2024
70;1;85;3677;2024
70;1;90;1631;2024
70;1;95;434;2024
70;1;100;59;2024
74;1;0;13965;2024
74;1;5;19091;2024
74;1;10;21300;2024
74;1;15;22301;2024
74;1;20;21642;2024
74;1;25;21116;2024
74;1;30;20837;2024
74;1;35;19411;2024
74;1;40;18753;2024
74;1;45;18170;2024
74;1;50;14620;2024
74;1;55;12695;2024
74;1;60;11793;2024
74;1;65;10216;2024
74;1;70;8469;2024
74;1;75;6399;2024
74;1;80;4048;2024
74;1;85;2135;2024
74;1;90;959;2024
74;1;95;265;2024
74;1;100;35;2024
78;1;0;8845;2024
78;1;5;13819;2024
78;1;10;14876;2024
78;1;15;14557;2024
78;1;20;10967;2024
78;1;25;11900;2024
78;1;30;14023;2024
78;1;35;13238;2024
78;1;40;13047;2024
78;1;45;11477;2024
78;1;50;9202;2024
78;1;55;7619;2024
78;1;60;6415;2024
78;1;65;5004;2024
78;1;70;3661;2024
78;1;75;2309;2024
78;1;80;1464;2024
78;1;85;891;2024
78;1;90;445;2024
78;1;95;108;2024
78;1;100;17;2024
82;1;0;99617;2024
82;1;5;130415;2024
82;1;10;132436;2024
82;1;15;130082;2024
82;1;20;133165;2024
82;1;25;138907;2024
82;1;30;147461;2024
82;1;35;136507;2024
82;1;40;134080;2024
82;1;45;127178;2024
82;1;50;101032;2024
82;1;55;90807;2024
82;1;60;87778;2024
82;1;65;79391;2024
82;1;70;69149;2024
82;1;75;56998;2024
82;1;80;40632;2024
82;1;85;25684;2024
82;1;90;13424;2024
82;1;95;3897;2024
82;1;100;561;2024
86;1;0;32013;2024
86;1;5;43424;2024
86;1;10;42744;2024
86;1;15;45007;2024
86;1;20;46494;2024
86;1;25;44860;2024
86;1;30;43180;2024
86;1;35;38238;2024
86;1;40;36230;2024
86;1;45;33663;2024
86;1;50;25702;2024
86;1;55;20552;2024
86;1;60;18634;2024
86;1;65;16719;2024
86;1;70;13277;2024
86;1;75;9710;2024
86;1;80;6731;2024
86;1;85;4655;2024
86;1;90;2313;2024
86;1;95;845;2024
86;1;100;194;2024
90;1;0;51047;2024
90;1;5;68693;2024
90;1;10;73359;2024
90;1;15;70566;2024
90;1;20;74855;2024
90;1;25;74832;2024
90;1;30;72922;2024
90;1;35;62666;2024
90;1;40;61256;2024
90;1;45;61850;2024
90;1;50;45076;2024
90;1;55;38266;2024
90;1;60;35962;2024
90;1;65;33617;2024
90;1;70;27991;2024
90;1;75;19021;2024
90;1;80;11314;2024
90;1;85;7300;2024
90;1;90;3820;2024
90;1;95;1078;2024
90;1;100;179;2024
94;1;0;4267;2024
94;1;5;7385;2024
94;1;10;7644;2024
94;1;15;7245;2024
94;1;20;6408;2024
94;1;25;7198;2024
94;1;30;8755;2024
94;1;35;8338;2024
94;1;40;6873;2024
94;1;45;5963;2024
94;1;50;4619;2024
94;1;55;4239;2024
94;1;60;4059;2024
94;1;65;2954;2024
94;1;70;1857;2024
94;1;75;1067;2024
94;1;80;630;2024
94;1;85;336;2024
94;1;90;151;2024
94;1;95;52;2024
94;1;100;8;2024
2;1;0;58384;2025
2;1;5;83845;2025
2;1;10;99070;2025
2;1;15;97121;2025
2;1;20;101071;2025
2;1;25;116508;2025
2;1;30;122575;2025
2;1;35;113247;2025
2;1;40;109182;2025
2;1;45;102321;2025
2;1;50;98790;2025
2;1;55;91380;2025
2;1;60;88798;2025
2;1;65;82017;2025
2;1;70;76974;2025
2;1;75;73591;2025
2;1;80;59695;2025
2;1;85;42116;2025
2;1;90;25623;2025
2;1;95;9814;2025
2;1;100;2186;2025
6;1;0;411747;2025
6;1;5;602719;2025
6;1;10;698098;2025
6;1;15;677776;2025
6;1;20;657573;2025
6;1;25;609071;2025
6;1;30;584389;2025
6;1;35;609670;2025
6;1;40;588530;2025
6;1;45;618378;2025
6;1;50;538170;2025
6;1;55;462706;2025
6;1;60;414708;2025
6;1;65;376965;2025
6;1;70;329743;2025
6;1;75;271590;2025
6;1;80;187342;2025
6;1;85;114215;2025
6;1;90;60512;2025
6;1;95;18712;2025
6;1;100;2187;2025
10;1;0;11013;2025
10;1;5;15677;2025
10;1;10;16813;2025
10;1;15;16961;2025
10;1;20;18129;2025
10;1;25;18935;2025
10;1;30;18042;2025
10;1;35;16384;2025
10;1;40;15525;2025
10;1;45;15184;2025
10;1;50;12365;2025
10;1;55;9992;2025
10;1;60;8721;2025
10;1;65;7791;2025
10;1;70;6629;2025
10;1;75;4804;2025
10;1;80;3082;2025
10;1;85;1876;2025
10;1;90;1009;2025
10;1;95;345;2025
10;1;100;57;2025
14;1;0;98738;2025
14;1;5;131459;2025
14;1;10;145645;2025
14;1;15;150118;2025
14;1;20;153026;2025
14;1;25;153025;2025
14;1;30;150740;2025
14;1;35;140896;2025
14;1;40;134750;2025
14;1;45;140051;2025
14;1;50;113862;2025
14;1;55;98434;2025
14;1;60;93255;2025
14;1;65;84118;2025
14;1;70;74304;2025
14;1;75;62448;2025
14;1;80;43732;2025
14;1;85;26141;2025
14;1;90;12706;2025
14;1;95;3837;2025
14;1;100;439;2025
18;1;0;35591;2025
18;1;5;47111;2025
18;1;10;48869;2025
18;1;15;48538;2025
18;1;20;50992;2025
18;1;25;51165;2025
18;1;30;49253;2025
18;1;35;46130;2025
18;1;40;39642;2025
18;1;45;37989;2025
18;1;50;30487;2025
18;1;55;26380;2025
18;1;60;25268;2025
18;1;65;21832;2025
18;1;70;17350;2025
18;1;75;12413;2025
18;1;80;8142;2025
18;1;85;5402;2025
18;1;90;2643;2025
18;1;95;785;2025
18;1;100;135;2025
22;1;0;42305;2025
22;1;5;54314;2025
22;1;10;55879;2025
22;1;15;49260;2025
22;1;20;53298;2025
22;1;25;48875;2025
22;1;30;48656;2025
22;1;35;40385;2025
22;1;40;40046;2025
22;1;45;36810;2025
22;1;50;29898;2025
22;1;55;26571;2025
22;1;60;24346;2025
22;1;65;20731;2025
22;1;70;15786;2025
22;1;75;10343;2025
22;1;80;6824;2025
22;1;85;4217;2025
22;1;90;1908;2025
22;1;95;531;2025
22;1;100;87;2025
26;1;0;14364;2025
26;1;5;21283;2025
26;1;10;24651;2025
26;1;15;24245;2025
26;1;20;20773;2025
26;1;25;21917;2025
26;1;30;23388;2025
26;1;35;23706;2025
26;1;40;22642;2025
26;1;45;20985;2025
26;1;50;17307;2025
26;1;55;14576;2025
26;1;60;13600;2025
26;1;65;11509;2025
26;1;70;9621;2025
26;1;75;7127;2025
26;1;80;4614;2025
26;1;85;2804;2025
26;1;90;1363;2025
26;1;95;408;2025
26;1;100;54;2025
30;1;0;36298;2025
30;1;5;51361;2025
30;1;10;56204;2025
30;1;15;53695;2025
30;1;20;56290;2025
30;1;25;57561;2025
30;1;30;57997;2025
30;1;35;54229;2025
30;1;40;51360;2025
30;1;45;49572;2025
30;1;50;41513;2025
30;1;55;35505;2025
30;1;60;33367;2025
30;1;65;29970;2025
30;1;70;25612;2025
30;1;75;20138;2025
30;1;80;14098;2025
30;1;85;9163;2025
30;1;90;4520;2025
30;1;95;1512;2025
30;1;100;207;2025
34;1;0;20636;2025
34;1;5;26616;2025
34;1;10;28741;2025
34;1;15;27448;2025
34;1;20;28807;2025
34;1;25;27498;2025
34;1;30;27756;2025
34;1;35;20753;2025
34;1;40;18986;2025
34;1;45;18365;2025
34;1;50;15736;2025
34;1;55;14186;2025
34;1;60;12882;2025
34;1;65;11115;2025
34;1;70;8698;2025
34;1;75;5864;2025
34;1;80;3692;2025
34;1;85;2139;2025
34;1;90;1000;2025
34;1;95;270;2025
34;1;100;56;2025
38;1;0;19433;2025
38;1;5;28293;2025
38;1;10;33561;2025
38;1;15;33105;2025
38;1;20;34940;2025
38;1;25;32729;2025
38;1;30;31909;2025
38;1;35;30035;2025
38;1;40;29787;2025
38;1;45;29119;2025
38;1;50;23398;2025
38;1;55;18209;2025
38;1;60;16390;2025
38;1;65;14008;2025
38;1;70;11566;2025
38;1;75;8132;2025
38;1;80;5223;2025
38;1;85;3103;2025
38;1;90;1394;2025
38;1;95;367;2025
38;1;100;45;2025
42;1;0;8435;2025
42;1;5;11522;2025
42;1;10;13871;2025
42;1;15;12622;2025
42;1;20;12623;2025
42;1;25;14075;2025
42;1;30;14812;2025
42;1;35;14813;2025
42;1;40;14113;2025
42;1;45;12821;2025
42;1;50;11179;2025
42;1;55;9713;2025
42;1;60;9356;2025
42;1;65;7903;2025
42;1;70;7035;2025
42;1;75;5757;2025
42;1;80;4241;2025
42;1;85;2661;2025
42;1;90;1345;2025
42;1;95;424;2025
42;1;100;84;2025
46;1;0;10455;2025
46;1;5;13696;2025
46;1;10;15416;2025
46;1;15;15706;2025
46;1;20;17042;2025
46;1;25;17532;2025
46;1;30;18110;2025
46;1;35;15443;2025
46;1;40;13799;2025
46;1;45;14384;2025
46;1;50;11241;2025
46;1;55;9238;2025
46;1;60;8471;2025
46;1;65;7051;2025
46;1;70;5658;2025
46;1;75;4179;2025
46;1;80;2573;2025
46;1;85;1578;2025
46;1;90;788;2025
46;1;95;237;2025
46;1;100;35;2025
50;1;0;51376;2025
50;1;5;73920;2025
50;1;10;85879;2025
50;1;15;82978;2025
50;1;20;74607;2025
50;1;25;78124;2025
50;1;30;78959;2025
50;1;35;75345;2025
50;1;40;70097;2025
50;1;45;69193;2025
50;1;50;58833;2025
50;1;55;49603;2025
50;1;60;44713;2025
50;1;65;41418;2025
50;1;70;37199;2025
50;1;75;29929;2025
50;1;80;20081;2025
50;1;85;11503;2025
50;1;90;5312;2025
50;1;95;1627;2025
50;1;100;177;2025
54;1;0;48117;2025
54;1;5;60339;2025
54;1;10;63697;2025
54;1;15;59422;2025
54;1;20;60819;2025
54;1;25;57171;2025
54;1;30;54129;2025
54;1;35;46254;2025
54;1;40;41847;2025
54;1;45;38449;2025
54;1;50;31950;2025
54;1;55;27802;2025
54;1;60;26024;2025
54;1;65;21882;2025
54;1;70;16236;2025
54;1;75;10550;2025
54;1;80;6522;2025
54;1;85;3901;2025
54;1;90;1675;2025
54;1;95;450;2025
54;1;100;80;2025
58;1;0;17951;2025
58;1;5;25652;2025
58;1;10;28954;2025
58;1;15;27976;2025
58;1;20;24105;2025
58;1;25;26717;2025
58;1;30;30182;2025
58;1;35;29328;2025
58;1;40;25623;2025
58;1;45;23583;2025
58;1;50;20602;2025
58;1;55;17660;2025
58;1;60;16226;2025
58;1;65;13314;2025
58;1;70;10707;2025
58;1;75;7759;2025
58;1;80;4650;2025
58;1;85;2540;2025
58;1;90;1194;2025
58;1;95;331;2025
58;1;100;49;2025
62;1;0;19124;2025
62;1;5;27153;2025
62;1;10;31050;2025
62;1;15;29166;2025
62;1;20;27433;2025
62;1;25;30093;2025
62;1;30;32135;2025
62;1;35;32692;2025
62;1;40;29569;2025
62;1;45;26552;2025
62;1;50;22470;2025
62;1;55;19463;2025
62;1;60;18576;2025
62;1;65;15928;2025
62;1;70;13154;2025
62;1;75;10297;2025
62;1;80;6794;2025
62;1;85;3899;2025
62;1;90;2014;2025
62;1;95;621;2025
62;1;100;107;2025
66;1;0;43157;2025
66;1;5;61071;2025
66;1;10;67883;2025
66;1;15;62434;2025
66;1;20;62611;2025
66;1;25;63871;2025
66;1;30;61517;2025
66;1;35;54111;2025
66;1;40;50627;2025
66;1;45;47507;2025
66;1;50;39319;2025
66;1;55;31770;2025
66;1;60;28021;2025
66;1;65;23448;2025
66;1;70;19520;2025
66;1;75;14270;2025
66;1;80;8858;2025
66;1;85;5398;2025
66;1;90;2425;2025
66;1;95;738;2025
66;1;100;137;2025
70;1;0;24787;2025
70;1;5;32746;2025
70;1;10;36254;2025
70;1;15;34652;2025
70;1;20;33713;2025
70;1;25;33465;2025
70;1;30;34928;2025
70;1;35;29462;2025
70;1;40;27693;2025
70;1;45;27490;2025
70;1;50;24066;2025
70;1;55;19497;2025
70;1;60;16990;2025
70;1;65;15816;2025
70;1;70;13685;2025
70;1;75;10880;2025
70;1;80;6916;2025
70;1;85;3851;2025
70;1;90;1635;2025
70;1;95;494;2025
70;1;100;61;2025
74;1;0;13208;2025
74;1;5;18207;2025
74;1;10;21177;2025
74;1;15;22119;2025
74;1;20;21879;2025
74;1;25;21370;2025
74;1;30;20923;2025
74;1;35;19884;2025
74;1;40;18645;2025
74;1;45;18730;2025
74;1;50;15192;2025
74;1;55;12902;2025
74;1;60;11966;2025
74;1;65;10402;2025
74;1;70;8685;2025
74;1;75;6585;2025
74;1;80;4242;2025
74;1;85;2220;2025
74;1;90;966;2025
74;1;95;287;2025
74;1;100;40;2025
78;1;0;7983;2025
78;1;5;13095;2025
78;1;10;14591;2025
78;1;15;15385;2025
78;1;20;11251;2025
78;1;25;11076;2025
78;1;30;13598;2025
78;1;35;13347;2025
78;1;40;13157;2025
78;1;45;11920;2025
78;1;50;9583;2025
78;1;55;7841;2025
78;1;60;6686;2025
78;1;65;5180;2025
78;1;70;3885;2025
78;1;75;2451;2025
78;1;80;1510;2025
78;1;85;910;2025
78;1;90;456;2025
78;1;95;120;2025
78;1;100;18;2025
82;1;0;95821;2025
82;1;5;123963;2025
82;1;10;134500;2025
82;1;15;129466;2025
82;1;20;133087;2025
82;1;25;136527;2025
82;1;30;146867;2025
82;1;35;138385;2025
82;1;40;133408;2025
82;1;45;131244;2025
82;1;50;104738;2025
82;1;55;91273;2025
82;1;60;88270;2025
82;1;65;80125;2025
82;1;70;69848;2025
82;1;75;57932;2025
82;1;80;41318;2025
82;1;85;25907;2025
82;1;90;13438;2025
82;1;95;4289;2025
82;1;100;602;2025
86;1;0;30181;2025
86;1;5;41751;2025
86;1;10;42928;2025
86;1;15;44532;2025
86;1;20;46344;2025
86;1;25;45030;2025
86;1;30;43650;2025
86;1;35;39213;2025
86;1;40;36227;2025
86;1;45;34791;2025
86;1;50;27045;2025
86;1;55;21120;2025
86;1;60;18730;2025
86;1;65;16979;2025
86;1;70;13678;2025
86;1;75;10087;2025
86;1;80;6760;2025
86;1;85;4764;2025
86;1;90;2294;2025
86;1;95;884;2025
86;1;100;203;2025
90;1;0;48321;2025
90;1;5;65226;2025
90;1;10;73906;2025
90;1;15;70692;2025
90;1;20;73983;2025
90;1;25;74784;2025
90;1;30;73614;2025
90;1;35;64505;2025
90;1;40;59912;2025
90;1;45;64083;2025
90;1;50;47392;2025
90;1;55;38967;2025
90;1;60;36024;2025
90;1;65;33732;2025
90;1;70;28880;2025
90;1;75;20170;2025
90;1;80;11676;2025
90;1;85;7353;2025
90;1;90;3815;2025
90;1;95;1177;2025
90;1;100;189;2025
94;1;0;3895;2025
94;1;5;6862;2025
94;1;10;7733;2025
94;1;15;7452;2025
94;1;20;6364;2025
94;1;25;7035;2025
94;1;30;8541;2025
94;1;35;8628;2025
94;1;40;7048;2025
94;1;45;6163;2025
94;1;50;4869;2025
94;1;55;4182;2025
94;1;60;4194;2025
94;1;65;3143;2025
94;1;70;2029;2025
94;1;75;1162;2025
94;1;80;666;2025
94;1;85;367;2025
94;1;90;152;2025
94;1;95;57;2025
94;1;100;10;2025
2;1;0;56249;2026
2;1;5;77378;2026
2;1;10;98516;2026
2;1;15;98164;2026
2;1;20;100418;2026
2;1;25;112710;2026
2;1;30;122015;2026
2;1;35;113845;2026
2;1;40;110880;2026
2;1;45;102501;2026
2;1;50;99446;2026
2;1;55;92129;2026
2;1;60;88934;2026
2;1;65;82317;2026
2;1;70;76403;2026
2;1;75;72949;2026
2;1;80;60146;2026
2;1;85;42197;2026
2;1;90;25590;2026
2;1;95;10310;2026
2;1;100;2421;2026
6;1;0;393147;2026
6;1;5;562760;2026
6;1;10;690990;2026
6;1;15;686115;2026
6;1;20;661326;2026
6;1;25;617675;2026
6;1;30;586434;2026
6;1;35;604984;2026
6;1;40;585370;2026
6;1;45;619791;2026
6;1;50;554236;2026
6;1;55;473608;2026
6;1;60;419688;2026
6;1;65;380014;2026
6;1;70;333502;2026
6;1;75;275976;2026
6;1;80;192795;2026
6;1;85;115361;2026
6;1;90;59579;2026
6;1;95;20255;2026
6;1;100;2465;2026
10;1;0;10659;2026
10;1;5;14724;2026
10;1;10;16864;2026
10;1;15;16873;2026
10;1;20;17653;2026
10;1;25;19043;2026
10;1;30;18205;2026
10;1;35;16756;2026
10;1;40;15504;2026
10;1;45;15446;2026
10;1;50;12908;2026
10;1;55;10326;2026
10;1;60;8857;2026
10;1;65;7873;2026
10;1;70;6802;2026
10;1;75;5017;2026
10;1;80;3221;2026
10;1;85;1923;2026
10;1;90;1016;2026
10;1;95;374;2026
10;1;100;64;2026
14;1;0;94723;2026
14;1;5;125357;2026
14;1;10;145127;2026
14;1;15;150697;2026
14;1;20;154453;2026
14;1;25;151092;2026
14;1;30;151064;2026
14;1;35;143574;2026
14;1;40;134215;2026
14;1;45;141492;2026
14;1;50;118672;2026
14;1;55;100188;2026
14;1;60;93935;2026
14;1;65;85096;2026
14;1;70;75056;2026
14;1;75;63297;2026
14;1;80;44859;2026
14;1;85;26523;2026
14;1;90;12716;2026
14;1;95;4128;2026
14;1;100;482;2026
18;1;0;34118;2026
18;1;5;45245;2026
18;1;10;48897;2026
18;1;15;48442;2026
18;1;20;50413;2026
18;1;25;50631;2026
18;1;30;49981;2026
18;1;35;47113;2026
18;1;40;40449;2026
18;1;45;38673;2026
18;1;50;31756;2026
18;1;55;26696;2026
18;1;60;25373;2026
18;1;65;22275;2026
18;1;70;17914;2026
18;1;75;12873;2026
18;1;80;8349;2026
18;1;85;5432;2026
18;1;90;2706;2026
18;1;95;852;2026
18;1;100;145;2026
22;1;0;41426;2026
22;1;5;52025;2026
22;1;10;56006;2026
22;1;15;50102;2026
22;1;20;52548;2026
22;1;25;49444;2026
22;1;30;48053;2026
22;1;35;42825;2026
22;1;40;39511;2026
22;1;45;38090;2026
22;1;50;30837;2026
22;1;55;26749;2026
22;1;60;24668;2026
22;1;65;21211;2026
22;1;70;16398;2026
22;1;75;10815;2026
22;1;80;6927;2026
22;1;85;4256;2026
22;1;90;1902;2026
22;1;95;581;2026
22;1;100;92;2026
26;1;0;13698;2026
26;1;5;19791;2026
26;1;10;24404;2026
26;1;15;24842;2026
26;1;20;21004;2026
26;1;25;21600;2026
26;1;30;23107;2026
26;1;35;23779;2026
26;1;40;22784;2026
26;1;45;21510;2026
26;1;50;17992;2026
26;1;55;14869;2026
26;1;60;13794;2026
26;1;65;11784;2026
26;1;70;9903;2026
26;1;75;7429;2026
26;1;80;4829;2026
26;1;85;2882;2026
26;1;90;1403;2026
26;1;95;450;2026
26;1;100;62;2026
30;1;0;34801;2026
30;1;5;48316;2026
30;1;10;56480;2026
30;1;15;53829;2026
30;1;20;55611;2026
30;1;25;57456;2026
30;1;30;57943;2026
30;1;35;55327;2026
30;1;40;51581;2026
30;1;45;50421;2026
30;1;50;43035;2026
30;1;55;36161;2026
30;1;60;33574;2026
30;1;65;30315;2026
30;1;70;26072;2026
30;1;75;20584;2026
30;1;80;14388;2026
30;1;85;9311;2026
30;1;90;4590;2026
30;1;95;1636;2026
30;1;100;234;2026
34;1;0;20359;2026
34;1;5;25221;2026
34;1;10;28742;2026
34;1;15;27125;2026
34;1;20;28545;2026
34;1;25;27505;2026
34;1;30;27765;2026
34;1;35;22366;2026
34;1;40;18835;2026
34;1;45;18662;2026
34;1;50;16062;2026
34;1;55;14265;2026
34;1;60;13026;2026
34;1;65;11319;2026
34;1;70;8986;2026
34;1;75;6156;2026
34;1;80;3852;2026
34;1;85;2179;2026
34;1;90;1025;2026
34;1;95;293;2026
34;1;100;58;2026
38;1;0;18850;2026
38;1;5;26352;2026
38;1;10;33126;2026
38;1;15;32524;2026
38;1;20;34675;2026
38;1;25;33319;2026
38;1;30;32327;2026
38;1;35;30307;2026
38;1;40;29596;2026
38;1;45;29655;2026
38;1;50;24582;2026
38;1;55;18828;2026
38;1;60;16603;2026
38;1;65;14258;2026
38;1;70;11894;2026
38;1;75;8483;2026
38;1;80;5409;2026
38;1;85;3192;2026
38;1;90;1449;2026
38;1;95;410;2026
38;1;100;49;2026
42;1;0;8291;2026
42;1;5;10839;2026
42;1;10;13640;2026
42;1;15;12617;2026
42;1;20;12525;2026
42;1;25;13935;2026
42;1;30;14814;2026
42;1;35;14993;2026
42;1;40;14201;2026
42;1;45;13148;2026
42;1;50;11498;2026
42;1;55;9842;2026
42;1;60;9462;2026
42;1;65;8064;2026
42;1;70;7123;2026
42;1;75;5859;2026
42;1;80;4345;2026
42;1;85;2738;2026
42;1;90;1384;2026
42;1;95;464;2026
42;1;100;92;2026
46;1;0;10234;2026
46;1;5;12928;2026
46;1;10;15341;2026
46;1;15;15481;2026
46;1;20;17047;2026
46;1;25;17141;2026
46;1;30;18211;2026
46;1;35;16106;2026
46;1;40;13799;2026
46;1;45;14543;2026
46;1;50;11816;2026
46;1;55;9457;2026
46;1;60;8592;2026
46;1;65;7237;2026
46;1;70;5829;2026
46;1;75;4341;2026
46;1;80;2701;2026
46;1;85;1614;2026
46;1;90;806;2026
46;1;95;262;2026
46;1;100;38;2026
50;1;0;49271;2026
50;1;5;68775;2026
50;1;10;85717;2026
50;1;15;83841;2026
50;1;20;75277;2026
50;1;25;77535;2026
50;1;30;78821;2026
50;1;35;76560;2026
50;1;40;70526;2026
50;1;45;70025;2026
50;1;50;60889;2026
50;1;55;50925;2026
50;1;60;45163;2026
50;1;65;41539;2026
50;1;70;37547;2026
50;1;75;30575;2026
50;1;80;20792;2026
50;1;85;11893;2026
50;1;90;5392;2026
50;1;95;1786;2026
50;1;100;196;2026
54;1;0;46963;2026
54;1;5;58059;2026
54;1;10;64199;2026
54;1;15;59319;2026
54;1;20;60399;2026
54;1;25;58507;2026
54;1;30;54278;2026
54;1;35;47973;2026
54;1;40;42449;2026
54;1;45;39384;2026
54;1;50;33061;2026
54;1;55;28163;2026
54;1;60;26296;2026
54;1;65;22515;2026
54;1;70;17055;2026
54;1;75;11094;2026
54;1;80;6735;2026
54;1;85;3944;2026
54;1;90;1710;2026
54;1;95;478;2026
54;1;100;84;2026
58;1;0;17360;2026
58;1;5;23779;2026
58;1;10;28953;2026
58;1;15;28421;2026
58;1;20;24637;2026
58;1;25;26249;2026
58;1;30;29824;2026
58;1;35;30135;2026
58;1;40;26160;2026
58;1;45;24043;2026
58;1;50;21199;2026
58;1;55;18011;2026
58;1;60;16519;2026
58;1;65;13720;2026
58;1;70;11054;2026
58;1;75;8109;2026
58;1;80;4931;2026
58;1;85;2647;2026
58;1;90;1227;2026
58;1;95;367;2026
58;1;100;56;2026
62;1;0;18503;2026
62;1;5;25310;2026
62;1;10;31054;2026
62;1;15;29555;2026
62;1;20;27395;2026
62;1;25;29973;2026
62;1;30;31928;2026
62;1;35;33041;2026
62;1;40;30110;2026
62;1;45;27326;2026
62;1;50;23216;2026
62;1;55;19752;2026
62;1;60;18761;2026
